mlb_game_pk,date_played,away_bats_pi,away_pitch_pi,home_bats_pi,home_pitch_pi,away_bats_pi,away_pitch_pi,home_bats_pi,home_pitch_pi
745615,9/4/2024,0.66900000000000000,0.6771087073974705,0.70600000000000000,0.6783837268935502,0.6690,0.6771,0.7060,0.6784
745616,9/8/2024,0.68300000000000000,0.6949239430505276,0.70400000000000000,0.66800232574871400,0.6830,0.6949,0.7040,0.6680
745617,8/24/2024,0.73400000000000000,0.6919366441031323,0.69600000000000000,0.7327674469587943,0.7340,0.6919,0.6960,0.7328
745618,8/25/2024,0.73800000000000000,0.7177322223699965,0.69800000000000000,0.7397576423403314,0.7380,0.7177,0.6980,0.7398
745619,9/2/2024,0.66900000000000000,0.6013575007753333,0.7070000000000001,0.6075876210686229,0.6690,0.6014,0.7070,0.6076
745620,8/20/2024,0.6839999999999999,0.6869459693133029,0.70000000000000000,0.7642245582288952,0.6840,0.6869,0.7000,0.7642
745621,8/18/2024,0.71000000000000000,0.6357942518000188,0.7030000000000001,0.73044506359084000,0.7100,0.6358,0.7030,0.7304
745622,8/22/2024,0.6779999999999999,0.6782308034129054,0.69800000000000000,0.7556958642699683,0.6780,0.6782,0.6980,0.7557
745623,8/22/2024,0.6779999999999999,0.7713307177136484,0.69800000000000000,0.6320010898535624,0.6780,0.7713,0.6980,0.6320
745624,8/21/2024,0.6799999999999999,0.73068486533824000,0.70000000000000000,0.75233404004789600,0.6800,0.7307,0.7000,0.7523
745625,8/24/2024,0.73400000000000000,0.7416648043761502,0.69600000000000000,0.72910125769444400,0.7340,0.7417,0.6960,0.7291
745626,8/17/2024,0.71200000000000000,0.7526683513735506,0.7030000000000001,0.6707550291162379,0.7120,0.7527,0.7030,0.6708
745627,8/4/2024,0.76600000000000000,0.5892345270253623,0.7050000000000001,0.7046333685788624,0.7660,0.5892,0.7050,0.7046
745628,8/6/2024,0.62100000000000000,0.6866756489798438,0.70200000000000000,0.75685298045642700,0.6210,0.6867,0.7020,0.7569
745629,8/7/2024,0.61900000000000000,0.7459579871545577,0.7010000000000001,0.7820731333570433,0.6190,0.7460,0.7010,0.7821
745630,8/7/2024,0.61900000000000000,0.9251774763210322,0.7010000000000001,0.7531098311053915,0.6190,0.9252,0.7010,0.7531
745631,8/3/2024,0.76700000000000000,0.6985427845404975,0.7030000000000001,0.7691762202684158,0.7670,0.6985,0.7030,0.7692
745632,7/24/2024,0.73900000000000000,0.73356352274714400,0.69600000000000000,0.6101277998718949,0.7390,0.7336,0.6960,0.6101
745633,7/21/2024,0.68500000000000000,0.6557985396171635,0.6970000000000001,0.7690760863879301,0.6850,0.6558,0.6970,0.7691
745634,7/24/2024,0.73900000000000000,0.7248721026328111,0.69600000000000000,0.7650084572732263,0.7390,0.7249,0.6960,0.7650
745635,7/23/2024,0.74000000000000000,0.7602962088896092,0.6970000000000001,0.7683620037797948,0.7400,0.7603,0.6970,0.7684
745636,8/4/2024,0.76600000000000000,0.6572368088857075,0.7050000000000001,0.7552335898440279,0.7660,0.6572,0.7050,0.7552
745637,7/7/2024,0.77900000000000000,0.6832696889302216,0.6779999999999999,0.7226432775664697,0.7790,0.6833,0.6780,0.7226
745638,7/20/2024,0.68500000000000000,0.9954910754382227,0.68800000000000000,0.7683867417573649,0.6850,0.9955,0.6880,0.7684
745639,7/6/2024,0.77700000000000000,0.64951003677476400,0.66900000000000000,0.7423368577109644,0.7770,0.6495,0.6690,0.7423
745640,7/20/2024,0.68500000000000000,0.7511260765158627,0.68800000000000000,0.75700309475883400,0.6850,0.7511,0.6880,0.7570
745641,7/4/2024,0.6990000000000001,0.7490985156879477,0.66700000000000000,0.7615221619165606,0.6990,0.7491,0.6670,0.7615
745642,7/6/2024,0.77700000000000000,0.6870248524215901,0.66900000000000000,0.7310984225082442,0.7770,0.6870,0.6690,0.7311
745643,7/4/2024,0.6990000000000001,0.44373689252430887,0.66700000000000000,0.7711873091461066,0.6990,0.4437,0.6670,0.7712
745644,6/22/2024,0.75000000000000000,0.7434167300496373,0.67100000000000000,0.74277899757448500,0.7500,0.7434,0.6710,0.7428
745645,6/20/2024,0.7190000000000001,0.6338235923477372,0.66700000000000000,0.6985688016043723,0.7190,0.6338,0.6670,0.6986
745646,6/20/2024,0.7190000000000001,0.63497952972438500,0.66700000000000000,0.7241414882032065,0.7190,0.6350,0.6670,0.7241
745647,7/3/2024,0.6990000000000001,0.6719312143525209,0.66500000000000000,0.7346018290809462,0.6990,0.6719,0.6650,0.7346
745648,6/23/2024,0.74200000000000000,0.7518752564628641,0.67100000000000000,0.6910047417142264,0.7420,0.7519,0.6710,0.6910
745649,6/22/2024,0.75000000000000000,0.7540141014192234,0.67100000000000000,0.7962647411852664,0.7500,0.7540,0.6710,0.7963
745650,6/19/2024,0.70800000000000000,0.6761292689363949,0.6699999999999999,0.6860780677204555,0.7080,0.6761,0.6700,0.6861
745651,6/9/2024,0.68300000000000000,0.9374634169831049,0.66500000000000000,0.6810398171884904,0.6830,0.9375,0.6650,0.6810
745652,6/8/2024,0.7290000000000001,0.7337686667467724,0.6699999999999999,0.5130029250620882,0.7290,0.7338,0.6700,0.5130
745653,5/26/2024,0.75200000000000000,0.6252763661431147,0.6839999999999999,0.7078729013476375,0.7520,0.6253,0.6840,0.7079
745654,6/6/2024,0.6659999999999999,0.6107751865923068,0.68100000000000000,0.6823742279176899,0.6660,0.6108,0.6810,0.6824
745655,6/8/2024,0.7290000000000001,0.6920461307029934,0.6699999999999999,0.6396398171884903,0.7290,0.6920,0.6700,0.6396
745656,6/5/2024,0.7170000000000001,0.6411354169023005,0.6739999999999999,0.6837136897096343,0.7170,0.6411,0.6740,0.6837
745657,6/6/2024,0.6659999999999999,0.4735438376980885,0.68100000000000000,0.7053514693383706,0.6660,0.4735,0.6810,0.7054
745658,5/25/2024,0.76700000000000000,0.8048544798940547,0.67500000000000000,0.7510845556450881,0.7670,0.8049,0.6750,0.7511
745660,5/23/2024,0.68800000000000000,0.7579446929595666,0.67900000000000000,0.8491580006051946,0.6880,0.7579,0.6790,0.8492
745661,5/23/2024,0.68800000000000000,0.6894044034427841,0.67900000000000000,0.7097582295559433,0.6880,0.6894,0.6790,0.7098
745662,5/22/2024,0.71000000000000000,0.7134469650205761,0.6719999999999999,0.7022728598776207,0.7100,0.7134,0.6720,0.7023
745663,5/25/2024,0.76700000000000000,0.7286930453144528,0.67500000000000000,0.7959964824305672,0.7670,0.7287,0.6750,0.7960
745664,5/8/2024,0.7230000000000001,0.6534375809935206,0.6679999999999999,0.6956010335530258,0.7230,0.6534,0.6680,0.6956
745665,5/4/2024,0.70400000000000000,0.7914551774827703,0.6659999999999999,0.6933859469600068,0.7040,0.7915,0.6660,0.6934
745666,5/4/2024,0.70400000000000000,0.7755230900254028,0.6659999999999999,0.68047875944748500,0.7040,0.7755,0.6660,0.6805
745667,5/5/2024,0.61600000000000000,0.8662269861286255,0.67500000000000000,0.7283227397955068,0.6160,0.8662,0.6750,0.7283
745668,5/7/2024,0.77800000000000000,0.6902043196544276,0.6699999999999999,0.7312941176470588,0.7780,0.6902,0.6700,0.7313
745669,5/7/2024,0.77800000000000000,0.6542599597585513,0.6699999999999999,0.8042970798128031,0.7780,0.6543,0.6700,0.8043
745670,5/1/2024,0.66100000000000000,0.73630060900703100,0.63300000000000000,0.7857276707966363,0.6610,0.7363,0.6330,0.7857
745671,4/17/2024,0.67100000000000000,0.6839999999999999,0.6080000000000001,0.38800000000000000,0.6710,0.6840,0.6080,0.3880
745672,4/30/2024,0.7010000000000001,0.6541219483148744,0.66500000000000000,0.74487006886921200,0.7010,0.6541,0.6650,0.7449
745673,5/1/2024,0.66100000000000000,0.7453067381477978,0.63300000000000000,0.8420950158496214,0.6610,0.7453,0.6330,0.8421
745674,4/17/2024,0.67100000000000000,0.66700000000000000,0.6080000000000001,0.6539999999999999,0.6710,0.6670,0.6080,0.6540
745675,4/2/2024,0.74700000000000000,0.33299999999999996,0.6679999999999999,1.10000000000000000,0.7470,0.3330,0.6680,1.1000
745676,4/13/2024,0.70800000000000000,0.72300000000000000,0.66500000000000000,0.77200000000000000,0.7080,0.7230,0.6650,0.7720
745677,4/16/2024,0.73700000000000000,0.48700000000000000,0.66500000000000000,0.83900000000000000,0.7370,0.4870,0.6650,0.8390
745678,4/3/2024,0.65500000000000000,0.42899999999999994,0.5780000000000001,0.92000000000000000,0.6550,0.4290,0.5780,0.9200
745679,4/13/2024,0.70800000000000000,0.69400000000000000,0.66500000000000000,0.38800000000000000,0.7080,0.6940,0.6650,0.3880
745680,4/3/2024,0.65500000000000000,0.8360000000000001,0.5780000000000001,0.95200000000000000,0.6550,0.8360,0.5780,0.9520
745681,4/14/2024,0.67700000000000000,0.51800000000000000,0.59900000000000000,0.9790000000000001,0.6770,0.5180,0.5990,0.9790
745682,3/30/2024,0.90100000000000000,0.9530000000000001,0.32800000000000000,0.92000000000000000,0.9010,0.9530,0.3280,0.9200
745683,3/31/2024,0.93700000000000000,0.93700000000000000,0.5740000000000001,0.5740000000000001,0.9370,0.9370,0.5740,0.5740
745684,3/30/2024,0.90100000000000000,0.90100000000000000,0.32800000000000000,0.32800000000000000,0.9010,0.9010,0.3280,0.3280
745685,9/28/2024,0.6739999999999999,0.6232411414406942,0.76500000000000000,0.6736314640468618,0.6740,0.6232,0.7650,0.6736
745686,9/29/2024,0.67500000000000000,0.7134354551896065,0.76500000000000000,0.6915818300488865,0.6750,0.7134,0.7650,0.6916
745687,3/29/2024,0.69800000000000000,0.46499999999999997,0.66900000000000000,1.18800000000000000,0.6980,0.4650,0.6690,1.1880
745688,9/24/2024,0.75000000000000000,0.6854190087755614,0.76600000000000000,0.68957555409087900,0.7500,0.6854,0.7660,0.6896
745689,9/14/2024,0.75400000000000000,0.7278847013048656,0.76800000000000000,0.7194331769181779,0.7540,0.7279,0.7680,0.7194
745690,9/25/2024,0.75000000000000000,0.6899718882910794,0.76600000000000000,0.74776560984929200,0.7500,0.6900,0.7660,0.7478
745691,9/26/2024,0.75200000000000000,0.6560560778045501,0.76600000000000000,0.6979893068682236,0.7520,0.6561,0.7660,0.6980
745692,9/27/2024,0.6719999999999999,0.7220360867378628,0.76700000000000000,0.7270751524106895,0.6720,0.7220,0.7670,0.7271
745693,9/15/2024,0.75300000000000000,0.7000019668412079,0.76600000000000000,0.7337287237453619,0.7530,0.7000,0.7660,0.7337
745694,9/10/2024,0.72700000000000000,0.65626861094642200,0.77400000000000000,0.7491146442580354,0.7270,0.6563,0.7740,0.7491
745695,9/12/2024,0.75600000000000000,0.7300377722214915,0.76900000000000000,0.7191564801110604,0.7560,0.7300,0.7690,0.7192
745696,9/13/2024,0.75400000000000000,0.6477496018904714,0.76800000000000000,0.6909050484943392,0.7540,0.6477,0.7680,0.6909
745697,9/11/2024,0.72800000000000000,0.6488236126372864,0.77000000000000000,0.6669436873699008,0.7280,0.6488,0.7700,0.6669
745698,9/9/2024,0.72900000000000000,0.6888123719495926,0.77200000000000000,0.7343989353179237,0.7290,0.6888,0.7720,0.7344
745699,8/31/2024,0.7030000000000001,0.7409309537872991,0.77700000000000000,0.8324689777096511,0.7030,0.7409,0.7770,0.8325
745700,8/30/2024,0.7030000000000001,0.6869558112423682,0.77800000000000000,0.7352107930211929,0.7030,0.6870,0.7780,0.7352
745701,9/1/2024,0.7030000000000001,0.7511568697812363,0.77700000000000000,0.7219235550719816,0.7030,0.7512,0.7770,0.7219
745702,8/23/2024,0.7070000000000001,0.84208120718810300,0.77800000000000000,0.7328650073726355,0.7070,0.8421,0.7780,0.7329
745703,8/24/2024,0.70400000000000000,0.7019259047395044,0.77700000000000000,0.8162313526493788,0.7040,0.7019,0.7770,0.8162
745704,8/21/2024,0.7070000000000001,0.8656155293761609,0.77500000000000000,0.7247199342454755,0.7070,0.8656,0.7750,0.7247
745705,8/22/2024,0.7050000000000001,0.7733593285630991,0.77700000000000000,0.7498284957574682,0.7050,0.7734,0.7770,0.7498
745706,8/25/2024,0.7070000000000001,0.8094036623446696,0.77600000000000000,0.7342084316547604,0.7070,0.8094,0.7760,0.7342
745707,8/20/2024,0.70600000000000000,0.5376486347621048,0.77600000000000000,0.6623573497714121,0.7060,0.5376,0.7760,0.6624
745709,8/7/2024,0.6819999999999999,0.7157884221431621,0.77600000000000000,0.6563261242641422,0.6820,0.7158,0.7760,0.6563
745710,8/8/2024,0.6839999999999999,0.6794017509834347,0.77600000000000000,0.72851396643301000,0.6840,0.6794,0.7760,0.7285
745711,8/11/2024,0.6890000000000001,0.6915769622893231,0.77600000000000000,0.7508556653426506,0.6890,0.6916,0.7760,0.7509
745712,8/10/2024,0.68800000000000000,0.67090534735296400,0.77600000000000000,0.7402029643441841,0.6880,0.6709,0.7760,0.7402
745714,8/3/2024,0.6990000000000001,0.7170528750194107,0.77500000000000000,0.74599111497766200,0.6990,0.7171,0.7750,0.7460
745715,7/23/2024,0.74300000000000000,0.7208341599590604,0.76200000000000000,0.6458349422488342,0.7430,0.7208,0.7620,0.6458
745716,7/24/2024,0.74300000000000000,0.6764923029732577,0.76100000000000000,0.7628117212999928,0.7430,0.6765,0.7610,0.7628
745717,7/22/2024,0.6890000000000001,0.7619187746871059,0.75500000000000000,0.7496631748602581,0.6890,0.7619,0.7550,0.7497
745718,8/4/2024,0.69800000000000000,0.7002482376636947,0.77600000000000000,0.7955482664767819,0.6980,0.7002,0.7760,0.7955
745719,8/2/2024,0.69600000000000000,0.7180763216633116,0.77400000000000000,0.7438960450082638,0.6960,0.7181,0.7740,0.7439
745720,7/20/2024,0.6819999999999999,0.6758829288470972,0.75800000000000000,0.7001082814414377,0.6820,0.6759,0.7580,0.7001
745721,7/19/2024,0.68300000000000000,0.7155967629700396,0.75800000000000000,0.77663734100117000,0.6830,0.7156,0.7580,0.7766
745722,7/21/2024,0.6859999999999999,0.7836560415959748,0.75600000000000000,0.7236320664961544,0.6860,0.7837,0.7560,0.7236
745723,7/7/2024,0.74200000000000000,0.6698340445262461,0.76300000000000000,0.6371223339381378,0.7420,0.6698,0.7630,0.6371
745724,7/6/2024,0.74300000000000000,0.6764636434401439,0.75700000000000000,0.8068475106948537,0.7430,0.6765,0.7570,0.8068
745725,7/5/2024,0.74300000000000000,0.6116154146206219,0.76100000000000000,0.6820319713533474,0.7430,0.6116,0.7610,0.6820
745726,7/4/2024,0.6819999999999999,0.6953145180827437,0.76000000000000000,0.6951368081480884,0.6820,0.6953,0.7600,0.6951
745727,6/23/2024,0.72400000000000000,0.5985620067211805,0.76700000000000000,0.6645821300574892,0.7240,0.5986,0.7670,0.6646
745728,7/3/2024,0.6839999999999999,0.7025035041900778,0.76200000000000000,0.7307064623806663,0.6840,0.7025,0.7620,0.7307
745729,6/21/2024,0.72000000000000000,0.6041331976539489,0.76800000000000000,0.6692847494096663,0.7200,0.6041,0.7680,0.6693
745730,7/2/2024,0.68300000000000000,0.7491937907719209,0.76500000000000000,0.6291420147872502,0.6830,0.7492,0.7650,0.6291
745731,6/22/2024,0.72600000000000000,0.68193220302422400,0.76400000000000000,0.6922181092933797,0.7260,0.6819,0.7640,0.6922
745732,6/19/2024,0.76100000000000000,0.6276725527654494,0.76900000000000000,0.6984214296236113,0.7610,0.6277,0.7690,0.6984
745733,6/18/2024,0.76300000000000000,0.5886913573463215,0.77000000000000000,0.66340124908063000,0.7630,0.5887,0.7700,0.6634
745734,6/20/2024,0.76200000000000000,0.6693308012020192,0.76900000000000000,0.56713488197106400,0.7620,0.6693,0.7690,0.5671
745735,6/8/2024,0.76600000000000000,0.6386709172245053,0.77200000000000000,0.6468246794009506,0.7660,0.6387,0.7720,0.6468
745736,6/9/2024,0.77100000000000000,0.5945876569576904,0.77200000000000000,0.5393851855044388,0.7710,0.5946,0.7720,0.5394
745737,6/7/2024,0.77100000000000000,0.6424166372098503,0.77900000000000000,0.6302154509323024,0.7710,0.6424,0.7790,0.6302
745738,6/6/2024,0.6970000000000001,0.7163555894050944,0.77900000000000000,0.6535850311660572,0.6970,0.7164,0.7790,0.6536
745739,6/4/2024,0.7010000000000001,0.7193796391712501,0.77700000000000000,0.5433885611298395,0.7010,0.7194,0.7770,0.5434
745740,6/5/2024,0.69600000000000000,0.7375019815843182,0.77700000000000000,0.6675385277583183,0.6960,0.7375,0.7770,0.6675
745741,5/23/2024,0.6799999999999999,0.6704212350445955,0.76900000000000000,0.5864933035847092,0.6800,0.6704,0.7690,0.5865
745742,5/21/2024,0.67300000000000000,0.4445053168133397,0.77100000000000000,0.6623527618527618,0.6730,0.4445,0.7710,0.6624
745743,5/22/2024,0.68100000000000000,0.6224620213433771,0.76600000000000000,0.6400886757017411,0.6810,0.6225,0.7660,0.6401
745744,5/18/2024,0.6120000000000001,0.6215006132018757,0.76200000000000000,0.5882662026897683,0.6120,0.6215,0.7620,0.5883
745745,5/19/2024,0.6080000000000001,0.6989620180328561,0.76900000000000000,0.7081322273324573,0.6080,0.6990,0.7690,0.7081
745746,5/20/2024,0.67500000000000000,0.6043365577753308,0.77000000000000000,0.7113474489703182,0.6750,0.6043,0.7700,0.7113
745747,5/17/2024,0.61300000000000000,0.8173787694922803,0.75900000000000000,0.6573557359944142,0.6130,0.8174,0.7590,0.6574
745748,5/9/2024,0.73300000000000000,0.6295165467625898,0.75200000000000000,0.7174310929458068,0.7330,0.6295,0.7520,0.7174
745749,5/8/2024,0.7290000000000001,0.78978740008542300,0.74200000000000000,0.7180820299437605,0.7290,0.7898,0.7420,0.7181
745750,5/4/2024,0.66300000000000000,0.60097763109644300,0.72800000000000000,0.7302272228320528,0.6630,0.6010,0.7280,0.7302
745751,5/5/2024,0.6639999999999999,0.5093765182736905,0.7270000000000001,0.6657357566137565,0.6640,0.5094,0.7270,0.6657
745752,5/7/2024,0.73700000000000000,0.7002812023308316,0.7310000000000001,0.6191284029926749,0.7370,0.7003,0.7310,0.6191
745753,4/24/2024,0.6200000000000001,0.74627343392775500,0.6910000000000001,0.74885351111111100,0.6200,0.7463,0.6910,0.7489
745754,4/23/2024,0.6180000000000001,0.5911461279461279,0.6930000000000001,0.6432052783322244,0.6180,0.5911,0.6930,0.6432
745755,4/25/2024,0.61700000000000000,0.8599330894680689,0.70600000000000000,0.6502482566248258,0.6170,0.8599,0.7060,0.6502
745756,5/3/2024,0.66900000000000000,0.6169328726921506,0.73200000000000000,0.7423843862784261,0.6690,0.6169,0.7320,0.7424
745757,4/22/2024,0.62100000000000000,0.7627076281579592,0.7090000000000001,0.7208148148148148,0.6210,0.7627,0.7090,0.7208
745758,4/19/2024,0.6719999999999999,0.97200000000000000,0.74200000000000000,0.81700000000000000,0.6720,0.9720,0.7420,0.8170
745759,4/21/2024,0.67500000000000000,0.6467259259259259,0.7130000000000001,0.5717592592592593,0.6750,0.6467,0.7130,0.5718
745760,4/20/2024,0.68300000000000000,0.75900000000000000,0.73200000000000000,0.65500000000000000,0.6830,0.7590,0.7320,0.6550
745761,4/8/2024,0.62300000000000000,0.68500000000000000,0.72200000000000000,0.7989999999999999,0.6230,0.6850,0.7220,0.7990
745762,4/9/2024,0.58700000000000000,0.90900000000000000,0.74300000000000000,0.92800000000000000,0.5870,0.9090,0.7430,0.9280
745763,4/10/2024,0.5760000000000001,0.8320000000000001,0.74300000000000000,0.47900000000000000,0.5760,0.8320,0.7430,0.4790
745764,4/5/2024,0.5800000000000001,0.88300000000000000,0.69600000000000000,0.55300000000000000,0.5800,0.8830,0.6960,0.5530
745765,4/7/2024,0.64000000000000000,1.26300000000000000,0.71400000000000000,0.28900000000000003,0.6400,1.2630,0.7140,0.2890
745766,4/6/2024,0.58700000000000000,0.52100000000000000,0.66900000000000000,0.9039999999999999,0.5870,0.5210,0.6690,0.9040
745767,9/22/2024,0.75300000000000000,0.6234074246476113,0.74400000000000000,0.6699274638612976,0.7530,0.6234,0.7440,0.6699
745768,9/21/2024,0.75500000000000000,0.6690664804148326,0.74200000000000000,0.6358558465499056,0.7550,0.6691,0.7420,0.6359
745769,9/19/2024,0.75200000000000000,0.8222531100311674,0.74000000000000000,0.68181607981763500,0.7520,0.8223,0.7400,0.6818
745770,9/20/2024,0.75200000000000000,0.6735003078453696,0.74300000000000000,0.6751336969160571,0.7520,0.6735,0.7430,0.6751
745771,9/18/2024,0.68800000000000000,0.6841232177179668,0.73900000000000000,0.7022281845689113,0.6880,0.6841,0.7390,0.7022
745772,9/17/2024,0.69000000000000000,0.7043174194579591,0.73600000000000000,0.6889059057553928,0.6900,0.7043,0.7360,0.6889
